index;Heure;Minute;Seconde;D_Lat;D_Lon;Quality;X;Y;perX;perY;pixX;pixY;Ah;V;A;S;D;Deg;RPM
24186;11;52;35;43,772065;-0,0422678333333333;1;-3393,95844897456;4867231,55675586;0,674617505293547;0,257451355303571;632,791219965347;213,942076257268;1,7994;31,83;0,21;23,01;12,889;24;0
24196;11;52;36;43,7721041666667;-0,0423271666666667;1;-3398,72270708981;4867235,91189048;0,672516245146696;0,25304615153953;630,8202379476;210,28135192935;1,7995;31,83;0,21;22,52;12,896;24;0
24206;11;52;37;43,7721396666667;-0,042386;1;-3403,44681696252;4867239,85931038;0,670432692248272;0,24905334982909;628,865865328879;206,963333707974;1,7995;31,84;0,22;21,81;12,901;24;0
24216;11;52;38;43,7721733333333;-0,0424426666666667;1;-3407,99695111754;4867243,60287291;0,668425870759706;0,245266749147333;626,983466772604;203,816668541434;1,7996;31,84;0,21;21,14;12,907;24;0
24226;11;52;39;43,7722051666667;-0,0425003333333333;1;-3412,62738175765;4867247,14257807;0,666383634774283;0,241686349492377;625,067849418277;200,841356428165;1,7996;31,85;0,22;20,65;12,913;24;0
24236;11;52;40;43,772233;-0,0425571666666667;1;-3417,19089866018;4867250,23750353;0,664370910869573;0,238555842987401;623,17991439566;198,239905522531;1,7997;31,86;0,21;19,98;12,919;24;0
24246;11;52;41;43,7722583333333;-0,0426151666666667;1;-3421,84809479531;4867253,05444167;0,662316870051865;0,235706519701989;621,253224108649;195,872117872353;1,7998;31,86;0,22;19,45;12,924;24;0
24256;11;52;42;43,772279;-0,0426738333333333;1;-3426,55882192051;4867255,35247016;0,660239219569584;0,233382071758378;619,30438795627;193,940501631212;1,7998;31,86;0,22;18,65;12,93;24;0
24266;11;52;43;43,7722945;-0,0427325;1;-3431,2695490457;4867257,07599152;0,658161569087304;0,23163873580067;617,355551803891;192,491789450356;1,7999;31,86;0,22;17,97;12,935;24;0
24276;11;52;44;43,7723066666667;-0,0427908333333333;1;-3435,95351067586;4867258,42886313;0,656095723437309;0,230270310801122;615,417788584196;191,354628275732;1,7999;31,86;0,22;17,26;12,94;24;0
24286;11;52;45;43,7723136666667;-0,0428458333333333;1;-3440,36981735573;4867259,20722762;0,654147926110171;0,229482997788419;613,59075469134;190,700371162177;1,8;31,86;0,22;16,52;12,944;24;0
24296;11;52;46;43,7723191666667;-0,0429008333333333;1;-3444,7861240356;4867259,81879971;0,652200128783033;0,228864394706135;611,763720798485;190,186312000799;1,8;31,86;0,22;15,76;12,949;24;0
24306;11;52;47;43,7723198333333;-0,042952;1;-3448,89462752263;4867259,89292966;0,650388087027181;0,228789412515257;610,064025631495;190,124001800178;1,8001;31,86;0,22;15,16;12,953;24;0
24316;11;52;48;43,7723186666667;-0,043002;1;-3452,90945177706;4867259,76320225;0,648617362184328;0,228920631350236;608,4030857289;190,233044652046;1,8007;31,49;7,77;14,94;12,957;24,2;0
24326;11;52;49;43,7723153333333;-0,043053;1;-3457,00457251657;4867259,39255249;0,646811222844618;0,229295542309339;606,708927028252;190,544595659061;1,8033;31,07;16,3;15,85;12,962;24,5;0
24336;11;52;50;43,7723095;-0,0431076666666667;1;-3461,39411370141;4867258,74391542;0,644875230349766;0,229951636487062;604,892966068081;191,089809920749;1,8079;31,07;16,3;16,74;12,966;24,5;0
24346;11;52;51;43,772299;-0,043164;1;-3465,9174823614;4867257,57636869;0,642880213693486;0,231132606006587;603,02164044449;192,071195591474;1,812;31,11;16,96;17,54;12,971;24,5;0
24356;11;52;52;43,7722843333333;-0,0432215;1;-3470,53453025399;4867255,94550977;0,640843880124205;0,232782214224755;601,111559556504;193,442020020772;1,8168;30,99;17,16;18,31;12,976;24,5;0
24366;11;52;53;43,7722686666667;-0,0432818333333333;1;-3475,37908485433;4867254,20345592;0,638707205480497;0,234544295729241;599,107358740706;194,906309750999;1,8218;31,04;17,75;19,02;12,981;24,6;0
24376;11;52;54;43,7722523333333;-0,0433438333333333;1;-3480,35746692982;4867252,38727211;0,636511506675359;0,236381359427432;597,047793261487;196,432909684196;1,8269;31,02;18,38;19,94;12,986;24,5;0
24386;11;52;55;43,7722356666667;-0,0434088333333333;1;-3485,57673846058;4867250,53402334;0,634209564379651;0,238255914220119;594,888571388112;197,990664716919;1,8321;30,81;19,24;20,65;12,992;24,7;0
24396;11;52;56;43,7722151666667;-0,0434765;1;-3491,01013395157;4867248,25452734;0,631813183425657;0,240561616616011;592,640766053266;199,906703407905;1,8376;30,76;19,93;21,55;12,998;24,7;0
24406;11;52;57;43,7721933333333;-0,0435458333333333;1;-3496,57735691771;4867245,82677144;0,629357778310234;0,243017283394601;590,337596055;201,947362500913;1,8432;30,76;19,93;22,43;13,004;24,7;0
24416;11;52;58;43,7721718333333;-0,0436178333333333;1;-3502,35870384408;4867243,43608052;0,626807934536527;0,245435459079636;587,945842595262;203,956866495178;1,849;30,66;20,36;23,32;13,01;24,7;0
24426;11;52;59;43,7721491666667;-0,043693;1;-3508,39432297323;4867240,91566218;0,624145944856105;0,247984853597767;585,448896275027;206,075413339744;1,8541;30,72;21,05;24,11;13,017;24,6;0
24436;11;53;0;43,7721265;-0,043771;1;-3514,65744881014;4867238,39524384;0,621383614101255;0,250534248116839;582,857830026977;208,193960185093;1,8601;30,64;21,7;25,04;13,024;24,8;0
24446;11;53;1;43,7721041666667;-0,0438523333333333;1;-3521,18822959734;4867235,91189048;0,618503235023548;0,25304615153953;580,156034452088;210,28135192935;1,8663;30,61;22,29;25,77;13,03;24,7;0
24456;11;53;2;43,7720815;-0,0439365;1;-3527,94651709229;4867233,39147215;0,615522514871413;0,255595546058603;577,360118949385;212,399898774699;1,8726;30,6;22,56;26,67;13,038;24,8;0
24466;11;53;3;43,7720591666667;-0,0440241666666667;1;-3534,98584228505;4867230,90811878;0,612417843980278;0,258107449481294;574,447937653501;214,487290518956;1,879;30,64;22,02;27,53;13,045;24,7;0
24476;11;53;4;43,7720381666667;-0,0441153333333333;1;-3542,30620517562;4867228,57302533;0,609189222350143;0,260469388520344;571,419490564434;216,450061860406;1,8852;30,64;22,02;28,2;13,053;24,7;0
24486;11;53;5;43,772018;-0,0442081666666667;1;-3549,76039554134;4867226,3305943;0,60590157655858;0,262737599819854;568,335678811948;218,334945450299;1,8903;30,79;17,87;28,06;13,061;24,6;0
24496;11;53;6;43,7720023333333;-0,044302;1;-3557,29488239215;4867224,58854045;0,60257851627016;0,264499681326224;565,218648261411;219,799235182092;1,8915;31,47;1,91;27,77;13,069;24,2;0
24506;11;53;7;43,7719913333333;-0,0443951666666667;1;-3564,7758382529;4867223,36539626;0,599279065646312;0,26573688748985;562,12376357624;220,827353504066;1,8916;31,57;0,22;27,43;13,077;24,2;0
24516;11;53;8;43,7719838333333;-0,044487;1;-3572,14973213353;4867222,53143431;0,596026834351606;0,266580437146654;559,073170621806;221,528343268869;1,8917;31,58;0,22;26,83;13,085;24,1;0
24526;11;53;9;43,7719825;-0,044577;1;-3579,3764157915;4867222,38317441;0,592839529634471;0,266730401529353;556,083478797134;221,652963670892;1,8918;31,59;0,22;26,04;13,091;24,1;0
24536;11;53;10;43,7719941666667;-0,0446631666666667;1;-3586,29529625663;4867223,68044855;0,589787980488621;0,265418213174848;553,221125698327;220,562535148299;1,8918;31,6;0,22;25,38;13,098;24,1;0
24546;11;53;11;43,772018;-0,0447415;1;-3592,58518758856;4867226,3305943;0,587013844901486;0,262737599819854;550,618986517594;218,334945450299;1,8919;31,6;0,22;24,65;13,105;24,1;0
24556;11;53;12;43,7720526666667;-0,0448106666666667;1;-3598,13902780718;4867230,18535176;0,584564342202206;0,258838525850838;548,321352985669;215,094814982046;1,8919;31,61;0,21;24,01;13,112;24,1;0
24566;11;53;13;43,7720931666667;-0,044869;1;-3602,82298943735;4867234,68874629;0,582498496552212;0,254283357704098;546,383589765974;211,309470252106;1,892;31,63;0,22;23,47;13,119;24,1;0
24576;11;53;14;43,7721388333333;-0,0449203333333333;1;-3606,94487567189;4867239,76664794;0,580680552380216;0,249147077569572;544,678358132643;207,041221460314;1,892;31,67;0,22;22,94;13,125;24,1;0
24586;11;53;15;43,772185;-0,0449661666666667;1;-3610,62513123845;4867244,90014705;0,579057387940935;0,243954560791887;543,155829888597;202,726240018058;1,8921;31,7;0,22;22,36;13,132;24,1;0
24596;11;53;16;43,7722325;-0,0450096666666667;1;-3614,1180283398;4867250,18190607;0,577516857327653;0,23861207963056;541,710812173338;198,286638172996;1,8921;31,7;0,21;21,87;13,138;24,1;0
24606;11;53;17;43,7722793333333;-0,0450518333333333;1;-3617,50386346104;4867255,38953513;0,576023546043514;0,233344580663881;540,310086188816;193,909346531685;1,8922;31,71;0,22;21,45;13,143;24,1;0
24616;11;53;18;43,7723248333333;-0,0450926666666667;1;-3620,78263660215;4867260,4489043;0,574577454088517;0,228227046076132;538,953651935029;189,656675289265;1,8922;31,71;0,22;21,02;13,149;24,1;0
24626;11;53;19;43,7723711666667;-0,0451316666666667;1;-3623,9141995206;4867265,6009359;0,573196288711093;0,223015783751669;537,658118811005;185,326116297637;1,8923;31,71;0,22;20,71;13,155;24,1;0
24636;11;53;20;43,7724166666667;-0,0451695;1;-3626,95208320645;4867270,66030506;0,571856440246668;0,217898249165804;536,401340951374;181,073445056783;1,8924;31,71;0,21;20,29;13,161;24,1;0
24646;11;53;21;43,7724635;-0,0452053333333333;1;-3629,82937392212;4867275,86793412;0,570587420775956;0,21263075019724;535,211000687847;176,696153413907;1,8924;31,71;0,22;19,96;13,167;24,1;0
24656;11;53;22;43,7725081666667;-0,0452405;1;-3632,65313364774;4867280,83464085;0,569342010969817;0,207606943350916;534,042806289688;172,521369924611;1,8925;31,72;0,21;19,69;13,172;24,1;0
24666;11;53;23;43,7725523333333;-0,0452753333333333;1;-3635,45012787832;4867285,74575011;0,568108405995963;0,202639373149634;532,885684824213;168,393319087346;1,8925;31,72;0,22;19,47;13,178;24,1;0
24676;11;53;24;43,772597;-0,0453093333333333;1;-3638,18020837133;4867290,71245683;0,566904313102823;0,197615566303309;531,756245690448;164,21853559805;1,8926;31,72;0,22;19,25;13,183;24,1;0
24686;11;53;25;43,7726411666667;-0,0453426666666667;1;-3640,85675787428;4867295,62356609;0,565723829874255;0,192647996102028;530,648952422051;160,090484760785;1,8926;31,72;0,22;19,18;13,188;24,1;0
24696;11;53;26;43,7726845;-0,0453763333333333;1;-3643,56007287226;4867300,44201291;0,564531541813401;0,187774153639344;529,53058622097;156,040321674295;1,8927;31,72;0,21;19,13;13,193;24,1;0
24706;11;53;27;43,7727268333333;-0,0454083333333333;1;-3646,1295603951;4867305,14926481;0,563398277913975;0,183012784463921;528,467584683308;152,083623889518;1,8927;31,73;0,21;19,2;13,199;24,1;0
24716;11;53;28;43,7727701666667;-0,0454406666666667;1;-3648,72581341296;4867309,96771163;0,562253209182263;0,178138942000295;527,393510212963;148,033460802245;1,8928;31,72;0,22;19,28;13,204;24,1;0
24726;11;53;29;43,7728146666667;-0,0454721666666667;1;-3651,25515269325;4867314,91588587;0,561137652531266;0,173133880702632;526,347118074328;143,874254863887;1,8929;31,72;0,22;19,54;13,21;24,1;0
24736;11;53;30;43,7728606666667;-0,0454998333333333;1;-3653,4766887807;4867320,03085249;0,560157851451555;0,167960109473609;525,428064661559;139,574850972569;1,8929;31,73;0,22;19,78;13,215;24,1;0
24746;11;53;31;43,7729076666667;-0,0455266666666667;1;-3655,63131113057;4867325,25701404;0,559207562452557;0,162673864957325;524,536693580498;135,181981779537;1,893;31,73;0,22;20,12;13,221;24,1;0
24756;11;53;32;43,7729551666667;-0,0455518333333333;1;-3657,6521060053;4867330,53877306;0,558316297614988;0,157331383795999;523,700687162859;130,742379934475;1,893;31,73;0,22;20,34;13,227;24,1;0
24766;11;53;33;43,7730063333333;-0,045573;1;-3659,35171493967;4867336,2282468;0,557566690764847;0,151576500582014;522,997555937427;125,960071983654;1,8931;31,73;0,21;20,59;13,232;24,1;0
24776;11;53;34;43,773056;-0,045585;1;-3660,31527276074;4867341,75092816;0,557141716802562;0,145990327298449;522,598930360803;121,317961985011;1,8931;31,73;0,21;20,88;13,237;24,1;0
24786;11;53;35;43,7731091666667;-0,0455893333333333;1;-3660,66322419612;4867347,66279176;0,556988253982848;0,140010497507119;522,454982235912;116,348723428416;1,8932;31,73;0,22;21,18;13,243;24,1;0
24796;11;53;36;43,7731596666667;-0,04558;1;-3659,91379033529;4867353,27813556;0,557318789286847;0,134330596484013;522,765024351063;111,628725678215;1,8932;31,74;0,22;21,66;13,249;24,1;0
24806;11;53;37;43,7732125;-0,0455641666666667;1;-3658,64242932139;4867359,15293418;0,557879518820418;0,128388257788122;523,290988653552;106,690642221929;1,8933;31,74;0,22;22,18;13,256;24,1;0
24816;11;53;38;43,7732661666667;-0,0455408333333333;1;-3656,76884466933;4867365,12039525;0,558705857080415;0,122352191354575;524,06609394143;101,674671015652;1,8934;31,74;0,22;22,77;13,262;24,1;0
24826;11;53;39;43,7733171666667;-0,0455018333333333;1;-3653,63728175087;4867370,7913365;0,560087022457841;0,11661605368831;525,361627065455;96,9079406149859;1,8934;31,73;0,22;23,47;13,268;24,1;0
24836;11;53;40;43,7733691666667;-0,0454635;1;-3650,55924982248;4867376,57347269;0,561444578170694;0,11076744273196;526,635014324111;92,0477449102586;1,8935;31,73;0,22;24,22;13,275;24,1;0
24846;11;53;41;43,7734165;-0,0454146666666667;1;-3646,63810480066;4867381,83669922;0,563173986100547;0,105443707119295;528,257198962313;87,6237206161342;1,8935;31,74;0,22;25,13;13,281;24,1;0
24856;11;53;42;43,773464;-0,0453586666666667;1;-3642,1415016357;4867387,11845823;0,565157197924542;0,100101225958911;530,117451653221;83,1841187718547;1,8936;31,74;0,22;25,8;13,288;24,1;0
24866;11;53;43;43,7735098333333;-0,0452955;1;-3637,06944032761;4867392,21489237;0,567394213642679;0,0949462002776066;532,215772396833;78,9002924306911;1,8936;31,74;0,21;26,6;13,296;24,1;0
24876;11;53;44;43,7735548333333;-0,0452281666666667;1;-3631,66281033165;4867397,21866407;0,569778789764387;0,0898849023349007;534,452504798995;74,6943538403025;1,8937;31,74;0,22;27,33;13,303;24,1;0
24886;11;53;45;43,7736003333333;-0,0451573333333333;1;-3625,97514263788;4867402,27803323;0,572287316625095;0,08476736775092;536,805502994339;70,4416826010146;1,8937;31,74;0,22;28,06;13,311;24,1;0
24896;11;53;46;43,773646;-0,0450833333333333;1;-3620,03320274132;4867407,35593488;0,574907989392517;0,0796310876173357;539,263694050181;66,1734338100059;1,8938;31,75;0,22;28,71;13,319;24,1;0
24906;11;53;47;43,7736896666667;-0,045004;1;-3613,6630149243;4867412,21144668;0,577717539476509;0,0747197540582709;541,899052028966;62,0921156224231;1,8938;31,75;0,22;29,4;13,327;24,1;0
24916;11;53;48;43,773731;-0,0449176666666667;1;-3606,73075171166;4867416,80750365;0,580774991038502;0,0700708581719911;544,766941594115;58,2288831409246;1,8939;31,75;0,21;30,08;13,336;24,1;0
24926;11;53;49;43,7737728333333;-0,0448305;1;-3599,73157476144;4867421,45915808;0,583861954681208;0,0653657256406683;547,662513490973;54,3189180073954;1,894;31,75;0,22;30,79;13,343;24,1;0
24936;11;53;50;43,7738123333333;-0,0447376666666667;1;-3592,27738439572;4867425,85135768;0,587149600472771;0,0609230307802465;550,746325243459;50,6270385783848;1,894;31,75;0,22;31,58;13,352;24,1;0
24946;11;53;51;43,7738505;-0,0446416666666667;1;-3584,56892182722;4867430,09529738;0,590549392171048;0,0566303003044077;553,935329856443;47,0597795529628;1,8941;31,75;0,21;32,32;13,361;24,1;0
24956;11;53;52;43,773887;-0,0445403333333333;1;-3576,43221133825;4867434,1539122;0,594138061185896;0,0525250253067073;557,301501392371;43,6482960298738;1,8941;31,75;0,21;32,94;13,37;24,1;0
24966;11;53;53;43,7739233333333;-0,0444375;1;-3568,17505612165;4867438,19399454;0,59777985194603;0,0484384958576686;560,717501125376;40,2523900577226;1,8942;31,75;0,22;33,49;13,38;24,1;0
24976;11;53;54;43,7739563333333;-0,0443303333333333;1;-3559,56994946966;4867441,86342712;0,601575105525877;0,0447268773667906;564,277448983273;37,168035091803;1,8942;31,75;0,22;33,95;13,389;24,1;0
24986;11;53;55;43,7739833333333;-0,0442175;1;-3550,50982940217;4867444,86569014;0,605571041254581;0,0416900986013555;568,025636696797;34,6444719377264;1,8943;31,76;0,22;34,43;13,399;24,1;0
24996;11;53;56;43,774004;-0,0441018333333333;1;-3541,22220262693;4867447,16371862;0,609667318057713;0,0393656506596286;571,867944338135;32,7128556981514;1,8943;31,76;0,22;34,75;13,409;24,1;0
25006;11;53;57;43,7740155;-0,0439828333333333;1;-3531,66692090139;4867448,44246028;0,613881643183703;0,0380722078519017;575,820981306313;31,6380047249303;1,8944;31,76;0,22;34,92;13,417;24,1;0
25016;11;53;58;43,7740168333333;-0,0438631666666667;1;-3522,0581081858;4867448,59072018;0,618119577974263;0,0379222434673185;579,796164139859;31,5133843213417;1,8944;31,76;0,22;34,97;13,427;24,1;0
25026;11;53;59;43,7740041666667;-0,0437453333333333;1;-3512,59650569287;4867447,18225111;0,622292586187253;0,0393469051109669;583,710445843643;32,6972781472135;1,8945;31,75;0,21;34,75;13,437;24,1;0
25036;11;54;0;43,773974;-0,0436333333333333;1;-3503,60329936295;4867443,82787082;0,626259009835243;0,0427398492849591;587,430951225458;35,516814755801;1,8946;31,76;0,22;34,43;13,447;24,1;0
25046;11;54;1;43,7739286666667;-0,0435345;1;-3495,6673300867;4867438,78703415;0,629759142607948;0,0478386383240462;590,714075766255;39,7539084472824;1,8946;31,76;0,22;34;13,456;24,1;0
25056;11;54;2;43,7738696666667;-0,0434525;1;-3489,08301830944;4867432,22653347;0,632663131350226;0,0544745622921575;593,438017206512;45,2683612647829;1,8947;31,76;0,21;33,59;13,466;24,1;0
25066;11;54;3;43,7737991666667;-0,0433938333333333;1;-3484,37229118425;4867424,38729115;0,634740781832506;0,0624039290670537;595,386853358891;51,8576650547217;1,8947;31,76;0,21;33,09;13,475;24,1;0
25076;11;54;4;43,77372;-0,0433681666666667;1;-3482,31134806698;4867415,58435945;0,635649753918504;0,0713080643346751;596,239469175557;59,257001462115;1,8948;31,76;0,22;32,7;13,485;24,1;0
25086;11;54;5;43,77364;-0,0433768333333333;1;-3483,00725093774;4867406,68876532;0,635342828279077;0,0803059273418365;595,951572925774;66,7342256210662;1,8948;31,77;0,22;32,46;13,493;24,1;0
25096;11;54;6;43,7735633333333;-0,0434086666666667;1;-3485,56335571306;4867398,16382095;0,634215466795794;0,0889288793908373;594,894107854454;73,8998987737858;1,8949;31,77;0,21;31,99;13,502;24;0
25106;11;54;7;43,7734965;-0,0434643333333333;1;-3490,03319338299;4867390,73229335;0,632244059804084;0,0964458441130756;593,044928096231;80,1464964579658;1,8949;31,77;0,21;31;13,511;24;0
25116;11;54;8;43,7734453333333;-0,0435403333333333;1;-3496,13572624972;4867385,0428196;0,629552558042948;0,10220072732706;590,520299444285;84,9288044087868;1,895;31,77;0,21;29,87;13,519;24;0
25126;11;54;9;43,7734151666667;-0,0436286666666667;1;-3503,22858243254;4867381,68843932;0,626424277487242;0,105593671502936;587,585972283033;87,7483410189399;1,8951;31,77;0,22;28,6;13,528;24;0
25136;11;54;10;43,7734045;-0,043721;1;-3510,64262455571;4867380,5023601;0,623154338944107;0,106793386571123;584,518769929573;88,7453042406031;1,8951;31,78;0,22;27,16;13,535;24;0
25146;11;54;11;43,773401;-0,043812;1;-3517,94960469877;4867380,11317785;0,619931619730116;0,107187043077945;581,495859306849;89,0724327977725;1,8952;31,78;0,22;25,62;13,543;24;0
25156;11;54;12;43,7733973333333;-0,0438976666666667;1;-3524,82833692135;4867379,70546312;0,616897777832695;0,107599445131545;578,650115607068;89,4151389043141;1,8952;31,78;0,22;24,16;13,55;24;0
25166;11;54;13;43,7733943333333;-0,0439776666666667;1;-3531,25205572844;4867379,37187834;0,614064618084131;0,107936864994267;575,992611762915;89,6955348102356;1,8953;31,78;0,22;22,56;13,556;24;0
25176;11;54;14;43,7733911666667;-0,0440523333333333;1;-3537,24752661505;4867379,01976108;0,611420335652137;0,10829303040565;573,512274841705;89,991508267095;1,8953;31,78;0,22;20,59;13,562;23,9;0
25186;11;54;15;43,773389;-0,0441145;1;-3542,23929143805;4867378,77883873;0,609218734430858;0,108536722528831;571,447172896145;90,1940164214586;1,8954;31,78;0,22;17,13;13,567;23,9;0
25196;11;54;16;43,7733853333333;-0,0441691666666667;1;-3546,62883262289;4867378,371124;0,607282741936005;0,108949124583373;569,631211935973;90,536722528783;1,8954;31,78;0,21;15,44;13,572;23,9;0
25206;11;54;17;43,7733815;-0,0442185;1;-3550,59012588726;4867377,94487679;0,605535626757724;0,109380272184693;567,992417898745;90,8950061854796;1,8955;31,78;0,22;14,42;13,576;23,9;0
25216;11;54;18;43,7733793333333;-0,044263;1;-3554,1633194737;4867377,70395444;0,603959681647585;0,109623964309758;566,514181385435;91,0975143414089;1,8956;31,79;0,22;13,3;13,58;23,9;0
25226;11;54;19;43,773377;-0,0443063333333333;1;-3557,64283382753;4867377,44449961;0,602425053450446;0,109886401980659;565,074700136518;91,3156000459275;1,8965;31,45;7,72;12,99;13,584;24,2;0
25236;11;54;20;43,7733738333333;-0,0443516666666667;1;-3561,28294115155;4867377,09238235;0,600819596259593;0,1102425673911;563,568781291498;91,6115735020041;1,8993;31,19;14,8;13,44;13,587;24;0
25246;11;54;21;43,7733678333333;-0,0443985;1;-3565,04349320319;4867376,42521279;0,599161017323455;0,110917407116543;562,013034249401;92,1723653138472;1,9035;31,13;15,27;14,17;13,591;24,4;0
25256;11;54;22;43,7733598333333;-0,0444481666666667;1;-3569,03155196259;4867375,53565337;0,597402097312888;0,111817193417447;560,363167279489;92,9200877298988;1,9078;31,13;15,27;14,7;13,595;24,4;0
25266;11;54;23;43,7733475;-0,0444991666666667;1;-3573,12667270211;4867374,16424928;0,595595957973178;0,113204363963773;558,669008578841;94,072826453895;1,9122;31,12;15,68;15,54;13,599;24,4;0
25276;11;54;24;43,7733358333333;-0,0445533333333333;1;-3577,4760656444;4867372,86697513;0,593677672726755;0,114516552319219;556,869657017696;95,1632549772711;1,9167;31,04;16,04;16,37;13,603;24,7;0
25286;11;54;25;43,7733141666667;-0,0446028333333333;1;-3581,45074165628;4867370,45775172;0,591924655132331;0,11695347355009;555,225326514126;97,1883365201246;1,9214;31,07;16,59;17,17;13,608;24,5;0
25296;11;54;26;43,7732858333333;-0,0446498333333333;1;-3585,22467645545;4867367,3072288;0,590260173780049;0,120140216699166;553,664043005686;99,836520077007;1,9261;30,89;16,95;17,98;13,613;24,7;0
25306;11;54;27;43,7732506666667;-0,044692;1;-3588,61051157668;4867363,39687388;0,58876686249591;0,124095527312283;552,263317021164;103,123383196507;1,9303;30,91;18;18,77;13,618;24,7;0
25316;11;54;28;43,7732111666667;-0,0447295;1;-3591,6216297675;4867359,00467428;0,587438818863771;0,128538222172705;551,017612094217;106,815262625518;1,9354;30,85;18,28;19,71;13,624;24,6;0
25326;11;54;29;43,7731653333333;-0,0447598333333333;1;-3594,05728981518;4867353,90824014;0,586364579125773;0,133693247854951;550,009975219975;111,099088967464;1,9406;30,85;18,28;20,31;13,629;24,6;0
25336;11;54;30;43,773117;-0,044782;1;-3595,83719523465;4867348,53381869;0,585579557778775;0,139129456754876;549,273625196491;115,616578563302;1,946;30,83;19,11;19,87;13,634;24,7;0
25346;11;54;31;43,7730676666667;-0,0447893333333333;1;-3596,4260361253;4867343,04820231;0,58531985146849;0,14467813894206;549,030020677444;120,227533460852;1,9477;31,44;4,13;19,02;13,64;24,4;0
25356;11;54;32;43,773021;-0,0447815;1;-3595,7970469921;4867337,85910573;0,585597265027203;0,149926892363846;549,290234595517;124,589247554356;1,9481;31,59;0,21;18,35;13,645;24,4;0
25366;11;54;33;43,7729778333333;-0,0447601666666667;1;-3594,08405531021;4867333,0591914;0,586352774293488;0,154781989277868;549,998902287291;128,623833089908;1,9482;31,6;0,22;17,81;13,65;24,3;0
25376;11;54;34;43,7729393333333;-0,044724;1;-3591,17999909951;4867328,77818672;0,587633598596484;0,159112210850088;551,200315483502;132,222247216423;1,9482;31,62;0,22;17,75;13,655;24,3;0
25386;11;54;35;43,7729065;-0,0446743333333333;1;-3587,19194034011;4867325,12728663;0,589392518607051;0,162805083792305;552,850182453414;135,291024631405;1,9483;31,65;0,22;18,02;13,66;24,3;0
25396;11;54;36;43,772883;-0,044616;1;-3582,50797870995;4867322,51420585;0,591458364257046;0,165448206051859;554,787945673109;137,487459229095;1,9483;31,65;0,22;18,51;13,665;24,3;0
25406;11;54;37;43,772866;-0,044553;1;-3577,44930014937;4867320,6238921;0,59368947755904;0,167360251940928;556,88072995038;139,076369362911;1,9484;31,68;0,22;19,01;13,67;24,3;0
25416;11;54;38;43,7728526666667;-0,0444868333333333;1;-3572,13634938601;4867319,14129308;0,596032736767748;0,168859895775455;559,078707088148;140,322573389403;1,9484;31,7;0,22;19,3;13,675;24,3;0
25426;11;54;39;43,7728455;-0,0444205;1;-3566,81001587514;4867318,3443961;0,5983818983926;0,169665954335878;561,282220692259;140,992408053114;1,9485;31,7;0,22;19,18;13,681;24,2;0
25436;11;54;40;43,7728421666667;-0,0443521666666667;1;-3561,32308939409;4867317,97374635;0,600801889011165;0,170040865295922;563,552171892473;141,303959060911;1,9498;31,33;7,77;20,27;13,686;24,4;0
25446;11;54;41;43,7728416666667;-0,0442795;1;-3555,48821147766;4867317,91814888;0,603375342449444;0,170097101939081;565,966071217578;141,350691711376;1,9533;30,87;18,47;21,37;13,692;24,8;0
25456;11;54;42;43,7728425;-0,0442018333333333;1;-3549,25185113578;4867318,01081132;0,606125868372008;0,170003374199541;568,546064532944;141,272803959819;1,9586;30,75;19,44;22,94;13,699;24,7;0
25466;11;54;43;43,7728436666667;-0,0441203333333333;1;-3542,70768760107;4867318,14053874;0,609012149865858;0,16987215536362;571,253396574175;141,163761107168;1,9633;31,17;10,42;23,98;13,705;24,5;0
25476;11;54;44;43,7728455;-0,0440371666666667;1;-3536,0296965912;4867318,3443961;0,611957455521136;0,169665954335878;574,016093278826;140,992408053114;1,9662;31,17;10,42;23,98;13,712;24,5;0
25486;11;54;45;43,7728473333333;-0,0439535;1;-3529,3115573388;4867318,54825347;0,614920468424843;0,169459753309078;576,795399382502;140,821054999843;1,9667;31,59;0,22;24,03;13,718;24,3;0
25496;11;54;46;43,7728496666667;-0,0438701666666667;1;-3522,62018358142;4867318,8077083;0,617871676496264;0,169197315638177;579,563632553495;140,602969295325;1,9667;31,6;0,21;24,06;13,725;24,3;0
25506;11;54;47;43,7728523333333;-0,0437866666666667;1;-3515,91542707653;4867319,1042281;0,620828786983828;0,168897386870894;582,337402190831;140,353728489713;1,9668;31,58;0,21;24,14;13,731;24,3;0
25516;11;54;48;43,7728545;-0,0437033333333333;1;-3509,22405331915;4867319,34515044;0,623779995055249;0,168653694748655;585,105635361824;140,151220336132;1,9668;31,6;0,22;24,19;13,738;24,3;0
25526;11;54;49;43,7728541666667;-0,0436188333333333;1;-3502,43900032917;4867319,30808547;0,62677252003967;0,168691185843152;587,91262379721;140,18237543566;1,9669;31,66;0,22;24,38;13,745;24,3;0
25536;11;54;50;43,7728513333333;-0,0435343333333333;1;-3495,65394733919;4867318,99303318;0,62976504502409;0,169009860158154;590,719612232597;140,447193791426;1,967;31,68;0,22;24,7;13,752;24,2;0
25546;11;54;51;43,7728465;-0,0434483333333333;1;-3488,74844962157;4867318,45559103;0,632810691753797;0,169553481048618;593,576428865062;140,898942751401;1,967;31,68;0,22;24,98;13,759;24,2;0
